user_id,station_id,ts,clicks_1h,clicks_24h,purchases_7d,y
496,29,2025-01-16T20:13:00,0,10,1,1
3,4,2025-01-07T06:30:00,4,16,2,1
207,25,2025-01-15T11:49:00,2,9,0,0
356,23,2025-01-05T04:16:00,3,4,0,0
34,5,2025-01-15T17:57:00,6,17,1,1
407,40,2025-01-27T15:46:00,2,7,1,1
25,41,2025-01-06T15:22:00,1,4,2,0
126,5,2025-01-03T03:48:00,4,10,2,1
201,3,2025-01-03T12:29:00,2,5,1,1
199,27,2025-01-25T16:11:00,3,3,1,0
184,14,2025-01-22T19:44:00,1,4,0,0
423,37,2025-01-09T15:30:00,1,5,0,1
271,35,2025-01-26T02:37:00,2,6,1,0
364,28,2025-01-17T13:49:00,0,6,0,1
306,11,2025-01-26T13:15:00,0,4,1,0
395,19,2025-01-16T22:06:00,1,3,0,0
444,5,2025-01-04T19:15:00,0,7,0,1
486,8,2025-01-26T17:30:00,2,8,0,1
294,19,2025-01-14T00:07:00,0,6,1,0
403,43,2025-01-19T07:31:00,2,1,0,0
359,17,2025-01-09T09:27:00,3,9,2,1
68,25,2025-01-03T20:34:00,0,5,1,1
274,9,2025-01-21T09:20:00,0,6,0,1
376,39,2025-01-17T08:02:00,1,8,2,1
172,47,2025-01-27T07:47:00,2,1,0,1
212,30,2025-01-21T10:07:00,0,1,2,0
288,2,2025-01-12T07:27:00,3,4,1,1
27,46,2025-01-23T03:03:00,0,11,1,0
390,43,2025-01-30T11:40:00,0,4,2,0
422,6,2025-01-24T13:08:00,2,5,1,0
319,33,2025-01-15T03:22:00,0,3,0,1
61,23,2025-01-05T14:35:00,1,3,2,1
395,41,2025-01-19T20:31:00,3,10,2,0
346,30,2025-01-09T09:29:00,0,10,2,0
447,24,2025-01-19T23:19:00,5,3,2,1
309,29,2025-01-16T22:35:00,2,7,0,1
279,17,2025-01-15T23:06:00,1,8,1,1
38,40,2025-01-25T01:19:00,0,2,0,1
28,23,2025-01-28T22:36:00,2,10,0,1
290,45,2025-01-08T06:02:00,1,4,0,0
159,5,2025-01-24T01:55:00,0,7,0,0
419,44,2025-01-19T17:07:00,2,5,0,0
210,29,2025-01-14T12:14:00,6,13,0,0
247,32,2025-01-11T09:48:00,0,10,0,0
425,39,2025-01-17T06:20:00,0,2,1,1
97,4,2025-01-06T17:04:00,2,8,0,0
200,28,2025-01-27T19:08:00,2,8,0,1
149,2,2025-01-10T21:57:00,0,3,1,0
134,22,2025-01-23T19:20:00,3,13,0,1
52,26,2025-01-30T20:42:00,4,6,0,0
163,1,2025-01-08T08:21:00,0,9,0,1
268,14,2025-01-19T03:57:00,3,8,2,0
296,13,2025-01-27T17:28:00,3,11,0,0
365,27,2025-01-18T23:57:00,0,4,1,0
482,50,2025-01-09T12:38:00,0,4,0,1
339,14,2025-01-20T16:29:00,3,9,1,0
478,15,2025-01-31T00:49:00,0,6,2,1
459,2,2025-01-03T09:14:00,4,5,1,1
333,40,2025-01-14T16:54:00,2,6,2,0
309,29,2025-01-22T21:23:00,1,2,3,1
300,7,2025-01-17T04:11:00,2,6,0,0
152,36,2025-01-21T16:22:00,0,4,0,1
54,17,2025-01-01T14:55:00,0,0,2,0
296,49,2025-01-17T05:29:00,2,6,0,0
83,9,2025-01-28T06:06:00,4,11,0,1
33,26,2025-01-26T13:51:00,0,4,0,1
121,15,2025-01-01T20:31:00,2,2,1,0
306,7,2025-01-15T04:53:00,3,9,2,0
456,33,2025-01-15T01:50:00,4,13,2,0
143,7,2025-01-21T01:24:00,0,9,0,1
493,29,2025-01-26T15:05:00,0,7,0,0
204,5,2025-01-31T01:18:00,2,6,2,1
416,24,2025-01-07T15:00:00,0,11,1,1
281,11,2025-01-15T15:31:00,0,6,0,0
6,8,2025-01-05T01:26:00,4,9,1,1
61,18,2025-01-27T08:21:00,1,5,1,0
24,6,2025-01-30T18:38:00,0,5,0,0
352,31,2025-01-27T05:07:00,0,8,1,1
399,33,2025-01-03T21:42:00,2,8,0,1
135,50,2025-01-23T01:55:00,1,2,2,0
237,34,2025-01-30T15:09:00,2,3,0,0
169,18,2025-01-09T10:55:00,0,0,1,0
56,41,2025-01-15T19:46:00,3,4,0,0
472,1,2025-01-23T08:25:00,2,5,0,0
121,45,2025-01-06T14:51:00,1,2,0,0
483,45,2025-01-12T07:03:00,3,15,1,1
226,24,2025-01-03T11:06:00,0,3,0,0
369,21,2025-01-19T01:18:00,1,2,1,1
1,10,2025-01-21T20:19:00,0,4,1,0
368,18,2025-01-29T10:57:00,2,6,2,0
235,39,2025-01-03T20:19:00,1,9,1,1
311,11,2025-01-19T13:46:00,2,6,1,0
410,9,2025-01-12T16:06:00,1,4,1,0
89,39,2025-01-22T20:11:00,0,4,0,1
138,28,2025-01-15T15:02:00,1,4,0,0
62,9,2025-01-24T17:26:00,0,4,2,1
275,14,2025-01-09T06:37:00,1,4,1,1
71,18,2025-01-04T13:59:00,5,6,1,0
479,42,2025-01-05T00:59:00,1,9,0,0
86,43,2025-01-08T19:13:00,3,15,1,1
218,49,2025-01-19T07:39:00,3,10,0,0
393,33,2025-01-19T12:55:00,3,14,1,1
480,49,2025-01-15T19:20:00,1,1,1,1
183,20,2025-01-13T01:06:00,0,5,1,1
265,40,2025-01-30T07:47:00,0,2,0,0
337,22,2025-01-29T05:54:00,1,2,2,0
413,24,2025-01-30T19:31:00,3,8,2,0
75,47,2025-01-03T15:02:00,2,0,2,1
332,36,2025-01-12T13:16:00,6,11,0,0
196,31,2025-01-17T20:57:00,3,7,0,0
373,47,2025-01-15T18:26:00,0,5,1,1
256,50,2025-01-28T04:14:00,3,7,0,0
469,19,2025-01-03T21:11:00,0,8,0,1
54,40,2025-01-09T00:20:00,0,6,0,0
23,30,2025-01-28T21:28:00,1,4,0,0
181,11,2025-01-08T14:38:00,1,7,0,0
367,16,2025-01-21T15:49:00,2,7,1,0
33,8,2025-01-21T15:22:00,1,8,0,0
246,16,2025-01-18T02:21:00,5,14,0,1
355,39,2025-01-28T21:21:00,2,3,2,0
359,26,2025-01-23T13:14:00,0,2,1,1
10,11,2025-01-14T08:47:00,4,8,1,1
471,1,2025-01-26T19:44:00,2,9,1,0
400,21,2025-01-15T13:51:00,2,6,1,1
398,15,2025-01-24T12:34:00,6,8,1,1
424,16,2025-01-21T09:42:00,1,4,2,0
15,50,2025-01-13T15:31:00,0,3,2,0
395,40,2025-01-25T23:02:00,0,5,1,0
356,12,2025-01-30T13:23:00,0,1,0,0
465,34,2025-01-12T00:59:00,4,5,0,1
296,7,2025-01-29T23:07:00,3,8,0,1
213,13,2025-01-03T04:01:00,2,3,1,0
387,17,2025-01-26T03:38:00,1,6,0,0
384,27,2025-01-13T00:03:00,1,8,2,1
55,22,2025-01-13T06:57:00,0,2,1,0
118,1,2025-01-05T23:55:00,5,9,0,1
90,15,2025-01-02T02:01:00,3,11,0,0
249,45,2025-01-18T06:41:00,3,11,1,0
374,43,2025-01-08T00:46:00,2,12,0,1
198,25,2025-01-11T23:26:00,0,4,0,0
68,30,2025-01-21T09:25:00,0,5,0,1
97,45,2025-01-15T00:59:00,6,9,0,1
389,49,2025-01-04T02:32:00,0,1,1,1
224,41,2025-01-28T10:24:00,1,5,0,0
82,40,2025-01-07T01:26:00,0,2,0,0
167,16,2025-01-28T12:07:00,6,11,0,0
12,3,2025-01-23T06:37:00,3,5,1,0
266,11,2025-01-19T22:19:00,2,11,2,1
25,14,2025-01-09T16:20:00,2,7,0,1
346,10,2025-01-08T15:44:00,0,5,0,0
356,23,2025-01-14T05:45:00,2,0,2,0
364,39,2025-01-09T06:48:00,1,11,1,0
418,5,2025-01-22T01:38:00,1,8,0,0
296,48,2025-01-13T04:55:00,2,7,1,0
312,35,2025-01-08T20:33:00,2,9,1,0
310,14,2025-01-02T16:27:00,0,3,1,0
91,33,2025-01-04T19:46:00,2,8,1,1
469,46,2025-01-26T14:37:00,3,10,1,0
88,11,2025-01-16T02:35:00,2,2,0,0
409,50,2025-01-24T10:18:00,3,6,0,0
453,33,2025-01-12T21:35:00,6,12,1,0
30,3,2025-01-13T09:51:00,2,7,2,1
333,8,2025-01-08T07:38:00,0,11,0,0
339,30,2025-01-24T16:24:00,2,8,1,0
26,40,2025-01-29T01:37:00,3,17,0,1
456,44,2025-01-25T16:24:00,3,7,2,1
305,48,2025-01-18T15:55:00,0,5,1,1
168,5,2025-01-29T17:11:00,3,10,4,0
180,16,2025-01-24T16:09:00,0,10,0,1
149,49,2025-01-17T03:00:00,0,0,1,1
451,7,2025-01-03T11:20:00,2,4,1,0
312,40,2025-01-22T21:33:00,4,14,1,0
362,21,2025-01-03T11:40:00,2,8,0,0
339,11,2025-01-09T17:41:00,3,7,0,0
415,24,2025-01-15T15:53:00,0,3,2,0
170,17,2025-01-20T19:25:00,0,5,1,0
267,13,2025-01-26T23:31:00,4,9,1,0
206,28,2025-01-09T13:43:00,0,6,1,0
429,3,2025-01-22T05:20:00,2,11,2,1
200,18,2025-01-25T13:58:00,4,9,0,1
129,2,2025-01-09T15:07:00,0,1,0,1
425,21,2025-01-25T02:48:00,1,8,1,1
65,35,2025-01-11T12:34:00,3,3,1,0
120,23,2025-01-04T05:56:00,4,10,0,1
208,13,2025-01-20T05:51:00,0,0,0,0
494,3,2025-01-22T22:21:00,6,11,1,0
54,32,2025-01-18T09:08:00,1,5,2,1
496,3,2025-01-25T23:02:00,1,3,0,1
453,17,2025-01-21T16:05:00,0,0,1,1
271,35,2025-01-29T00:50:00,0,3,0,1
243,38,2025-01-28T16:32:00,0,0,2,0
215,33,2025-01-30T05:31:00,3,8,2,0
459,33,2025-01-26T12:46:00,0,6,0,1
244,41,2025-01-21T22:20:00,5,9,0,0
473,44,2025-01-22T08:47:00,2,7,1,0
283,47,2025-01-24T10:20:00,1,3,1,0
484,47,2025-01-11T21:00:00,5,7,0,0
37,47,2025-01-15T23:26:00,0,5,0,0
177,25,2025-01-08T16:47:00,0,9,0,0
421,24,2025-01-07T01:23:00,0,6,1,1
204,16,2025-01-05T23:20:00,0,7,0,1
205,44,2025-01-19T14:54:00,0,2,1,0
169,45,2025-01-25T20:26:00,2,10,0,0
135,38,2025-01-12T15:58:00,0,2,0,0
85,33,2025-01-30T00:19:00,2,7,1,0
107,17,2025-01-24T02:07:00,0,0,1,1
78,35,2025-01-05T02:01:00,2,7,2,0
435,6,2025-01-22T13:32:00,0,3,0,1
356,40,2025-01-27T17:53:00,3,6,3,0
399,27,2025-01-17T01:34:00,5,10,0,0
182,4,2025-01-05T04:55:00,4,13,0,1
104,30,2025-01-16T05:55:00,7,11,1,0
238,26,2025-01-19T06:45:00,3,6,0,0
109,34,2025-01-02T11:10:00,4,11,1,0
60,29,2025-01-22T07:29:00,2,0,0,1
287,25,2025-01-13T09:48:00,0,3,0,0
471,13,2025-01-05T15:56:00,6,7,1,1
116,18,2025-01-28T13:46:00,0,5,1,0
430,49,2025-01-30T08:07:00,2,9,0,1
378,27,2025-01-18T19:58:00,0,4,1,1
233,44,2025-01-10T02:27:00,3,7,0,0
149,45,2025-01-29T18:00:00,5,8,0,1
183,42,2025-01-02T02:20:00,2,7,0,0
135,44,2025-01-28T06:42:00,1,3,0,1
188,16,2025-01-01T16:14:00,4,10,0,1
173,40,2025-01-14T12:43:00,3,7,0,0
76,50,2025-01-04T12:48:00,2,7,1,0
1,41,2025-01-21T21:44:00,5,12,0,1
68,5,2025-01-07T18:13:00,2,6,1,1
249,39,2025-01-22T19:02:00,1,6,1,0
161,20,2025-01-09T07:28:00,0,10,0,0
417,10,2025-01-09T15:40:00,2,7,0,0
413,7,2025-01-22T06:25:00,3,9,1,0
74,40,2025-01-11T04:28:00,0,0,0,1
5,25,2025-01-12T18:21:00,0,1,1,0
494,50,2025-01-09T21:14:00,4,7,0,0
43,30,2025-01-17T21:57:00,1,5,0,1
101,45,2025-01-01T15:57:00,1,2,2,0
186,22,2025-01-11T00:57:00,0,4,0,0
357,26,2025-01-08T16:10:00,3,5,0,1
108,30,2025-01-12T01:22:00,4,6,2,1
37,17,2025-01-20T00:44:00,1,9,3,1
29,39,2025-01-16T04:52:00,1,0,1,1
109,38,2025-01-23T20:39:00,2,7,2,1
387,18,2025-01-11T04:20:00,2,9,2,0
301,16,2025-01-12T21:37:00,4,10,0,0
473,31,2025-01-19T17:28:00,0,4,0,0
80,11,2025-01-17T07:58:00,2,10,0,1
355,28,2025-01-14T16:18:00,1,7,1,1
309,14,2025-01-07T23:56:00,2,5,0,0
71,12,2025-01-09T05:03:00,3,9,0,1
261,7,2025-01-13T19:56:00,0,2,0,1
469,45,2025-01-11T10:55:00,0,2,0,1
130,4,2025-01-14T12:38:00,0,3,0,1
118,5,2025-01-23T15:37:00,1,8,1,1
468,31,2025-01-22T15:06:00,1,4,2,0
500,35,2025-01-17T12:53:00,0,4,2,0
416,41,2025-01-19T00:12:00,4,3,0,0
451,36,2025-01-27T06:34:00,0,5,0,0
475,21,2025-01-25T08:11:00,6,8,0,0
160,41,2025-01-07T02:35:00,4,7,0,0
59,40,2025-01-02T07:02:00,1,6,0,0
486,50,2025-01-17T09:37:00,1,7,0,0
280,8,2025-01-26T22:17:00,0,4,0,1
191,36,2025-01-25T08:27:00,1,5,2,0
304,30,2025-01-01T16:33:00,3,3,1,0
183,49,2025-01-19T19:24:00,3,13,1,1
449,5,2025-01-05T17:25:00,0,7,0,1
127,22,2025-01-08T06:12:00,4,4,1,0
310,20,2025-01-21T16:47:00,4,11,0,1
362,7,2025-01-02T19:08:00,4,7,1,0
188,40,2025-01-07T17:00:00,2,8,1,1
154,33,2025-01-29T05:44:00,0,2,1,1
410,14,2025-01-05T01:10:00,0,6,1,0
431,26,2025-01-10T20:51:00,2,5,2,0
374,30,2025-01-02T01:39:00,0,1,0,1
11,44,2025-01-15T20:56:00,1,8,0,1
498,7,2025-01-08T02:20:00,0,10,3,1
99,17,2025-01-06T00:51:00,2,11,1,0
4,29,2025-01-20T01:45:00,1,12,1,0
355,9,2025-01-30T00:03:00,0,3,0,1
450,22,2025-01-11T23:29:00,2,4,0,0
400,2,2025-01-21T09:17:00,2,1,0,0
142,22,2025-01-25T17:07:00,1,7,1,0
352,1,2025-01-07T05:35:00,6,15,0,1
172,12,2025-01-21T18:07:00,0,2,0,0
180,8,2025-01-28T03:04:00,4,9,0,0
4,49,2025-01-26T16:02:00,2,9,0,0
251,7,2025-01-02T05:10:00,1,2,1,0
178,18,2025-01-09T18:23:00,2,3,1,1
437,30,2025-01-07T01:08:00,7,10,0,1
493,42,2025-01-30T22:05:00,1,0,2,0
445,50,2025-01-11T09:33:00,1,7,2,1
334,26,2025-01-30T10:43:00,0,4,0,1
476,31,2025-01-01T18:23:00,0,10,2,0
72,11,2025-01-09T15:15:00,2,1,2,0
465,3,2025-01-02T20:38:00,1,5,1,1
495,4,2025-01-09T21:03:00,2,12,0,1
471,50,2025-01-10T21:35:00,1,6,1,0
211,16,2025-01-26T01:08:00,2,9,0,1
447,22,2025-01-24T10:36:00,0,7,0,0
278,45,2025-01-15T22:42:00,2,5,1,1
411,21,2025-01-15T22:20:00,2,8,0,1
162,38,2025-01-15T12:21:00,2,5,1,1
337,26,2025-01-06T06:49:00,0,6,1,1
263,3,2025-01-28T18:52:00,3,9,0,1
311,30,2025-01-22T02:24:00,3,8,2,1
474,44,2025-01-13T04:42:00,5,5,0,0
204,23,2025-01-05T16:27:00,6,10,0,0
369,18,2025-01-28T12:15:00,3,5,1,1
128,17,2025-01-17T23:26:00,0,7,1,0
217,22,2025-01-06T06:36:00,0,8,2,1
27,39,2025-01-14T22:57:00,1,6,0,0
420,24,2025-01-21T00:40:00,3,9,2,1
472,20,2025-01-13T02:04:00,3,9,1,0
379,50,2025-01-10T15:34:00,0,4,0,1
147,42,2025-01-28T10:20:00,2,10,1,1
82,40,2025-01-03T12:05:00,0,4,1,0
338,33,2025-01-20T12:43:00,0,5,1,0
224,34,2025-01-21T19:57:00,2,7,1,1
316,17,2025-01-12T18:10:00,3,4,1,0
483,43,2025-01-05T01:41:00,0,4,0,0
369,37,2025-01-26T15:24:00,1,3,1,0
296,5,2025-01-27T20:45:00,3,3,0,0
274,41,2025-01-15T19:45:00,1,4,1,1
41,20,2025-01-07T07:07:00,3,10,1,0
428,11,2025-01-25T04:11:00,0,0,1,0
466,14,2025-01-30T21:41:00,0,5,1,0
142,15,2025-01-05T07:22:00,0,2,1,0
476,12,2025-01-12T22:45:00,0,8,2,1
321,23,2025-01-13T03:30:00,0,1,0,0
92,26,2025-01-11T17:00:00,3,9,0,1
227,4,2025-01-13T13:19:00,5,7,0,0
307,2,2025-01-11T00:34:00,0,9,1,1
335,34,2025-01-08T13:23:00,2,9,1,0
467,32,2025-01-19T11:09:00,4,7,0,1
392,34,2025-01-14T04:31:00,3,8,1,1
180,39,2025-01-30T14:31:00,2,10,0,1
172,9,2025-01-19T03:27:00,1,13,1,1
489,34,2025-01-25T14:57:00,0,5,0,0
429,40,2025-01-24T09:40:00,1,10,2,0
379,4,2025-01-27T05:11:00,0,6,0,1
126,33,2025-01-30T00:16:00,0,8,2,1
284,49,2025-01-20T03:49:00,0,6,0,0
158,40,2025-01-21T20:05:00,2,1,0,0
478,5,2025-01-29T04:18:00,0,4,0,0
474,45,2025-01-19T09:42:00,4,8,0,0
147,9,2025-01-09T22:44:00,3,5,0,0
232,6,2025-01-22T14:25:00,3,9,0,0
490,26,2025-01-06T14:58:00,1,5,1,0
163,28,2025-01-19T01:48:00,2,9,1,0
283,43,2025-01-06T11:48:00,2,11,1,0
108,4,2025-01-14T06:23:00,3,7,2,0
496,37,2025-01-26T07:38:00,3,2,0,1
367,48,2025-01-11T02:44:00,1,6,1,1
396,29,2025-01-27T05:21:00,3,3,0,0
178,39,2025-01-01T15:28:00,4,10,0,1
80,2,2025-01-04T10:11:00,2,10,0,0
137,46,2025-01-01T15:41:00,0,0,2,1
152,39,2025-01-30T09:25:00,6,14,2,1
101,27,2025-01-27T17:19:00,0,6,1,0
288,15,2025-01-05T07:37:00,2,7,2,0
288,13,2025-01-12T00:52:00,4,6,0,0
360,26,2025-01-04T12:37:00,0,11,0,1
148,24,2025-01-20T11:24:00,4,11,0,1
39,1,2025-01-19T10:42:00,1,2,0,0
458,38,2025-01-09T17:24:00,2,8,0,0
365,22,2025-01-25T02:50:00,3,7,0,0
20,44,2025-01-26T19:10:00,0,2,1,1
76,47,2025-01-07T18:44:00,0,0,0,0
380,29,2025-01-24T22:42:00,2,7,0,0
4,33,2025-01-25T17:26:00,2,11,0,1
150,9,2025-01-13T11:19:00,0,3,1,0
244,48,2025-01-24T01:29:00,3,8,2,1
29,39,2025-01-04T07:49:00,0,9,0,1
123,48,2025-01-28T07:27:00,0,6,1,0
159,6,2025-01-02T14:44:00,0,0,1,0
165,39,2025-01-19T02:01:00,2,7,0,0
151,19,2025-01-04T08:20:00,4,7,1,0
472,35,2025-01-29T03:21:00,0,7,2,0
96,37,2025-01-20T07:31:00,4,13,0,1
407,46,2025-01-26T04:27:00,1,5,3,1
25,47,2025-01-02T15:44:00,0,3,0,1
25,25,2025-01-17T00:18:00,3,9,0,1
61,21,2025-01-08T06:00:00,4,5,0,1
466,27,2025-01-02T10:53:00,2,4,0,1
154,42,2025-01-30T14:56:00,0,3,2,0
469,17,2025-01-07T01:22:00,3,3,0,0
425,29,2025-01-26T18:28:00,0,4,1,1
447,48,2025-01-25T02:23:00,3,6,1,1
334,4,2025-01-09T07:09:00,1,4,1,1
73,16,2025-01-11T02:19:00,1,7,0,1
90,30,2025-01-15T10:49:00,0,0,1,0
458,33,2025-01-25T11:46:00,2,10,0,1
52,20,2025-01-11T13:29:00,1,8,1,0
367,49,2025-01-30T19:37:00,1,2,2,0
232,47,2025-01-14T08:46:00,0,1,0,0
140,2,2025-01-11T05:00:00,2,6,0,0
399,6,2025-01-24T03:05:00,4,11,1,1
448,28,2025-01-07T01:00:00,0,3,1,0
306,39,2025-01-13T21:27:00,0,0,0,0
227,13,2025-01-12T04:11:00,2,8,2,1
272,25,2025-01-17T09:24:00,0,9,0,0
457,9,2025-01-01T18:39:00,1,5,1,0
489,44,2025-01-27T13:44:00,2,5,0,0
490,50,2025-01-14T01:49:00,1,6,1,0
51,17,2025-01-21T02:52:00,2,8,1,0
302,33,2025-01-11T14:39:00,1,6,1,0
334,27,2025-01-30T01:28:00,5,11,0,1
57,29,2025-01-12T07:53:00,1,9,0,1
185,15,2025-01-30T22:32:00,2,1,1,0
53,32,2025-01-16T05:32:00,5,16,1,0
479,43,2025-01-08T13:11:00,1,6,2,1
161,37,2025-01-10T07:31:00,0,5,1,1
20,41,2025-01-03T09:16:00,3,11,1,0
272,38,2025-01-23T16:19:00,0,8,2,1
70,15,2025-01-17T02:22:00,4,10,0,1
223,20,2025-01-09T13:58:00,3,9,1,1
38,25,2025-01-11T21:58:00,4,7,1,0
477,12,2025-01-23T09:39:00,0,2,1,0
317,43,2025-01-08T04:37:00,3,8,3,1
333,30,2025-01-01T14:05:00,2,1,1,0
6,19,2025-01-11T07:20:00,1,8,2,1
262,10,2025-01-19T01:03:00,0,4,1,0
106,8,2025-01-13T07:26:00,1,5,0,1
280,7,2025-01-01T16:06:00,2,8,1,1
192,37,2025-01-22T15:23:00,0,4,1,1
260,20,2025-01-14T10:30:00,2,8,1,0
325,31,2025-01-16T15:42:00,2,6,0,0
271,41,2025-01-25T14:29:00,0,2,3,1
298,21,2025-01-24T18:57:00,0,3,0,0
466,32,2025-01-06T21:18:00,1,7,0,1
418,34,2025-01-20T04:18:00,2,13,0,0
91,4,2025-01-10T20:35:00,3,7,0,0
247,4,2025-01-15T12:59:00,0,3,1,0
15,11,2025-01-18T14:47:00,0,8,0,0
26,11,2025-01-12T01:22:00,1,3,1,1
144,47,2025-01-25T17:50:00,1,0,0,0
338,34,2025-01-25T02:07:00,1,2,0,1
297,3,2025-01-28T00:23:00,0,3,0,0
466,42,2025-01-04T08:04:00,1,0,2,1
453,5,2025-01-14T07:19:00,2,6,1,1
371,16,2025-01-22T19:38:00,5,12,0,0
354,26,2025-01-10T00:36:00,1,9,1,0
181,30,2025-01-22T00:20:00,0,0,2,1
70,10,2025-01-30T17:06:00,5,7,0,1
273,41,2025-01-17T23:24:00,1,1,1,0
472,12,2025-01-21T17:06:00,1,10,0,0
298,42,2025-01-28T19:50:00,3,10,0,0
244,45,2025-01-11T19:49:00,0,7,1,1
58,12,2025-01-05T19:08:00,1,8,0,1
169,34,2025-01-10T17:08:00,2,4,1,0
201,14,2025-01-08T02:58:00,2,7,0,0
255,19,2025-01-23T01:04:00,1,8,1,1
485,10,2025-01-05T20:32:00,0,7,0,0
304,30,2025-01-14T01:07:00,2,2,1,0
466,40,2025-01-19T03:14:00,1,11,0,1
364,22,2025-01-19T01:30:00,2,8,0,0
69,27,2025-01-22T00:30:00,4,2,0,0
477,27,2025-01-23T01:41:00,3,8,1,1
113,12,2025-01-07T19:33:00,4,12,0,1
179,38,2025-01-13T22:30:00,2,4,0,1
144,22,2025-01-11T14:23:00,6,5,0,1
486,30,2025-01-28T13:23:00,3,9,0,0
126,37,2025-01-19T23:09:00,1,5,0,0
302,34,2025-01-09T04:51:00,2,9,1,0
40,31,2025-01-24T02:15:00,0,5,0,0
95,5,2025-01-06T06:27:00,0,4,1,0
197,42,2025-01-27T10:31:00,0,4,0,0
181,44,2025-01-30T08:15:00,1,4,0,1
413,1,2025-01-03T00:14:00,0,2,0,0
446,38,2025-01-08T18:47:00,0,1,0,0
51,25,2025-01-20T01:33:00,4,4,0,1
228,37,2025-01-07T08:59:00,0,3,1,0
219,47,2025-01-23T15:07:00,0,5,0,0
66,31,2025-01-12T04:42:00,1,6,1,1
5,42,2025-01-26T18:27:00,1,10,1,0
27,7,2025-01-04T08:27:00,0,6,1,1
458,42,2025-01-22T16:25:00,0,0,0,0
258,47,2025-01-25T18:35:00,1,4,0,0
213,28,2025-01-13T05:03:00,3,8,0,0
14,10,2025-01-09T02:38:00,3,6,0,1
498,45,2025-01-20T03:21:00,0,8,1,0
94,26,2025-01-17T11:36:00,5,9,0,0
103,13,2025-01-27T07:33:00,4,16,0,1
296,46,2025-01-06T17:19:00,2,9,0,0
295,36,2025-01-17T23:03:00,0,7,0,0
291,36,2025-01-13T06:01:00,4,7,0,1
417,21,2025-01-14T23:38:00,1,6,0,0
199,45,2025-01-16T05:35:00,2,3,0,0
462,31,2025-01-06T08:59:00,0,4,1,0
251,15,2025-01-06T13:03:00,1,5,2,0
241,26,2025-01-18T18:26:00,2,6,1,0
128,45,2025-01-20T21:46:00,1,7,0,1
93,10,2025-01-02T16:20:00,1,5,3,0
206,12,2025-01-30T03:48:00,1,4,1,1
417,42,2025-01-02T12:46:00,1,5,1,0
134,23,2025-01-08T13:58:00,1,8,0,1
315,36,2025-01-11T08:37:00,0,7,1,0
449,12,2025-01-19T21:13:00,4,14,1,0
79,4,2025-01-10T01:16:00,1,4,0,0
154,16,2025-01-09T09:42:00,0,4,2,1
21,39,2025-01-31T07:44:00,0,0,0,0
59,36,2025-01-27T02:22:00,4,12,0,1
31,32,2025-01-05T17:02:00,1,4,0,0
28,25,2025-01-25T13:39:00,3,6,0,1
52,10,2025-01-30T15:54:00,3,2,0,1
493,43,2025-01-25T23:19:00,1,3,0,0
175,14,2025-01-12T18:55:00,7,9,0,1
292,48,2025-01-22T09:13:00,1,0,1,1
16,17,2025-01-05T10:44:00,1,13,1,0
356,27,2025-01-30T16:32:00,5,7,0,1
136,50,2025-01-07T09:36:00,5,8,1,0
446,44,2025-01-26T10:29:00,3,7,0,0
481,15,2025-01-13T03:29:00,0,3,0,1
48,5,2025-01-14T06:59:00,0,5,0,0
87,45,2025-01-15T17:55:00,4,11,2,1
476,13,2025-01-05T06:08:00,2,8,1,1
79,17,2025-01-22T21:24:00,3,3,2,1
168,41,2025-01-10T15:08:00,1,5,0,0
64,29,2025-01-08T10:26:00,0,5,0,1
169,17,2025-01-06T15:43:00,2,12,0,1
438,43,2025-01-06T00:17:00,3,2,2,0
329,49,2025-01-27T16:04:00,3,11,1,1
392,15,2025-01-10T17:57:00,2,6,0,1
332,33,2025-01-19T23:27:00,4,8,0,1
258,30,2025-01-09T21:03:00,2,4,1,1
227,44,2025-01-07T23:21:00,0,4,0,0
62,25,2025-01-03T03:15:00,1,4,0,0
152,35,2025-01-21T09:51:00,3,3,0,0
49,9,2025-01-25T10:47:00,5,2,2,0
477,21,2025-01-08T12:30:00,2,6,0,0
41,26,2025-01-06T08:03:00,0,9,0,1
228,49,2025-01-06T02:12:00,2,8,2,0
324,35,2025-01-24T23:36:00,3,8,1,0
321,12,2025-01-12T20:53:00,0,5,0,0
23,33,2025-01-16T01:23:00,0,8,2,0
487,41,2025-01-03T07:56:00,1,6,1,1
271,35,2025-01-28T21:59:00,0,3,0,0
393,18,2025-01-01T09:12:00,1,7,0,1
326,24,2025-01-28T11:07:00,1,8,0,0
294,40,2025-01-02T04:10:00,2,7,1,1
273,33,2025-01-05T10:45:00,1,6,1,1
199,30,2025-01-21T18:13:00,3,8,0,1
158,7,2025-01-07T21:30:00,4,7,0,1
192,15,2025-01-12T15:31:00,3,10,1,1
331,50,2025-01-02T02:58:00,1,7,1,1
66,43,2025-01-06T10:25:00,5,13,1,0
159,42,2025-01-24T17:43:00,2,6,0,0
10,44,2025-01-04T13:03:00,0,7,1,1
247,32,2025-01-27T18:07:00,3,5,2,0
482,7,2025-01-15T03:32:00,0,1,1,0
30,20,2025-01-03T03:23:00,2,8,0,1
474,2,2025-01-06T00:03:00,3,10,0,0
328,14,2025-01-31T04:31:00,2,4,1,0
44,11,2025-01-28T15:27:00,3,8,2,1
447,28,2025-01-20T19:20:00,0,5,0,0
418,33,2025-01-10T11:48:00,0,6,1,1
